"chrom"	"seg"	"num.mark"	"nhet"	"cnlr.median"	"mafR"	"segclust"	"cnlr.median.clust"	"mafR.clust"	"start"	"end"	"cf.em"	"tcn.em"	"lcn.em"	"ID"	"parameter"	"purity"	"ploidy"
5	14	531	53	0.0442640453256288	0.324678970573774	13	0.0465694943042931	0.278229606839876	36368254	142329400	0.712467265286039	3	1	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
5	15	375	49	0.339731613050746	-0.00261328092257129	18	0.336236415554422	0.012021758255216	147496215	180527455	0.669802825894651	4	2	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
6	16	610	138	0.0613242681005292	0.2059298512928	12	0.0465694943042931	0.2059298512928	393300	54636050	0.71492595684853	3	1	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
6	17	646	98	-0.401024470053431	3.28197357066847	4	-0.403249342841068	3.19304116567143	64286642	170871040	0.71492595684853	2	0	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
7	18	578	85	-0.074943703961139	0.227743727862667	10	-0.074943703961139	0.227743727862667	1672540	97826340	0.624884163642556	3	1	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
7	19	548	63	-0.37567949602023	-0.00290621672496536	3	-0.403249342841068	0.00548899525451496	99926650	158451155	1	2	1	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
8	20	73	26	-0.289242668099654	3.51886708322401	6	-0.312710179058596	2.73056460031776	565232	29194441	0.71492595684853	2	0	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
8	21	147	10	0.101422853567413	0.291891785694917	15	0.0909315449557393	NA	29194650	38318900	0.71492595684853	3	NA	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
8	22	349	60	0.752028443948369	1.21907619062056	23	0.752028443948369	1.21907619062056	38736089	125314055	0.71492595684853	5	1	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
8	23	120	20	0.86508246614613	0.549369311798181	24	0.86508246614613	0.549369311798181	125874900	146186413	0.71492595684853	6	2	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
9	24	1007	113	-0.0266833740655625	0.268596681860961	11	-0.0147724693197148	0.280938220585066	421750	139820421	0.690988163369719	3	1	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
10	25	79	19	-1.03341603222914	1.29805030403729	1	-1.0362382219948	1.38251000087751	1510047	39012400	0.700570559141371	1	0	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
10	26	224	35	0.0875663328918434	0.273622623166711	14	0.0909315449557393	0.36706080736792	42385243	88683122	0.71492595684853	3	1	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
10	27	73	4	-0.354132661351135	1.21455177914412	8	-0.312710179058596	NA	88683382	104377400	NA	2	NA	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
10	28	200	27	0.331323009150059	0.0449924106092989	18	0.336236415554422	0.012021758255216	104377550	135181321	0.669802825894651	4	2	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
11	29	991	105	0.0800735342888982	0.464957870215827	14	0.0909315449557393	0.36706080736792	325114	133495800	0.71492595684853	3	1	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
12	30	532	79	-0.408194078759058	3.25853563939551	4	-0.403249342841068	3.19304116567143	394588	49415350	0.71492595684853	2	0	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
12	31	655	92	0.0036577770801429	0.287032599850635	11	-0.0147724693197148	0.280938220585066	49415623	133263950	0.690988163369719	3	1	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
13	32	230	22	-0.301905616551966	0.141356074305387	7	-0.312710179058596	0.0557115358941174	19600175	32903700	1	2	1	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
13	33	187	6	-0.93323595679415	1.61085676701534	2	-0.93323595679415	NA	32905062	49286103	0.630795559557779	1	0	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
13	34	198	30	-0.317190405114312	-0.0178681944860164	7	-0.312710179058596	0.0557115358941174	54073555	112722287	1	2	1	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
14	35	368	45	0.0435376945026674	0.295462660994629	13	0.0465694943042931	0.278229606839876	19487495	105906073	0.712467265286039	3	1	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
15	36	677	59	-0.426293959426755	-0.0117950676031861	3	-0.403249342841068	0.00548899525451496	20488650	101094350	1	2	1	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
16	37	1053	107	-0.428941142635789	0.00632964735032192	3	-0.403249342841068	0.00548899525451496	115041	89883007	1	2	1	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
17	38	288	42	-0.319717801737479	2.40636857316315	6	-0.312710179058596	2.73056460031776	114669	18575675	0.71492595684853	2	0	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
17	39	1134	74	0.0947029143059654	0.310241338372421	14	0.0909315449557393	0.36706080736792	21490189	80783150	0.71492595684853	3	1	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
18	40	315	34	-0.377303448169763	3.2385061456371	4	-0.403249342841068	3.19304116567143	724350	74463450	0.71492595684853	2	0	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
19	41	1363	131	-0.0255261860847707	0.265499838334518	11	-0.0147724693197148	0.280938220585066	1206750	59096286	0.690988163369719	3	1	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
20	42	77	16	-0.367085730877445	1.70792837685141	4	-0.403249342841068	3.19304116567143	345864	26084411	0.71492595684853	2	0	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
20	43	300	27	0.319070094723091	0.00068180777380213	18	0.336236415554422	0.012021758255216	26084507	41957016	0.669802825894651	4	2	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
20	44	53	5	-0.342488321378557	2.7140465116053	8	-0.312710179058596	NA	46251039	46282346	NA	2	NA	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
20	45	145	29	0.292336477327795	0.000455570019213774	17	0.292336477327795	0.000455570019213774	48451022	62680500	0.624846359233785	4	2	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
21	46	258	55	-0.394251672399953	0.0233924874779687	3	-0.403249342841068	0.00548899525451496	10995900	45658600	1	2	1	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
22	47	381	58	-0.383791378806208	0.017314967899619	3	-0.403249342841068	0.00548899525451496	16345971	49370962	1	2	1	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
23	48	786	1	0.514715592162579	-0.0673166613972537	21	0.514715592162579	NA	451150	152861800	0.591564021970103	2	NA	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
24	49	76	2	-0.453772580185364	0.0265072574766712	5	-0.403249342841068	NA	2655325	28773300	1	1	NA	"01-IM6_P-0033660-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.71492595684853	2.90217415335159
1	1	336	21	-0.199054883147495	0.0566349261341132	3	-0.213464861345491	0.0758078082215768	1001177	20541550	0.32689777149493	1	0	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
1	2	1037	84	0.0137750295978187	0.00522482214228075	6	0.0173753129416946	0.00144765521484181	22404926	185520764	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
1	3	142	16	0.604655231184231	0.640845416417053	14	0.604655231184231	0.640845416417053	188746800	214977500	0.585881520915403	4	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
1	4	200	30	0.946069316937046	1.02962035295846	17	0.946069316937046	1.02962035295846	219421928	247249300	0.585881520915403	5	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
2	5	1351	147	-0.217617938931193	0.0791072656008075	3	-0.213464861345491	0.0758078082215768	4561750	242982350	0.32689777149493	1	0	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
3	6	1338	153	0.237305592352611	0.0519803139700904	9	0.240814600693071	0.0519803139700904	1449979	197362750	0.285018129254512	3	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
4	7	524	50	0.0234087279674457	0.000162884298069655	6	0.0173753129416946	0.00144765521484181	1402650	133885985	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
4	8	120	21	0.687951680938358	0.662426549301189	15	0.687951680938358	0.662426549301189	134134200	176935850	0.585881520915403	4	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
4	9	109	21	-0.479954439457247	0.771037885203435	1	-0.478843011107761	0.776542555202254	181797596	190262600	0.585881520915403	1	0	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
5	10	324	30	0.0205451999897959	0.00807198562283161	6	0.0173753129416946	0.00144765521484181	218503	44273750	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
5	11	76	18	-0.465055357161661	0.805242007470732	1	-0.478843011107761	0.776542555202254	52665299	58205650	0.585881520915403	1	0	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
5	12	109	25	0.0399817281175477	-0.00807851054125304	6	0.0173753129416946	0.00144765521484181	58988214	85383800	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
5	13	118	8	-0.500742251040158	0.406991853033837	2	-0.478843011107761	NA	86564393	112175979	0.585881520915403	1	0	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
5	14	36	2	0.467826149575215	2.67328095289503	13	0.467826149575215	NA	112176283	117057650	0.585881520915403	3	NA	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
5	15	407	59	0.016787970771639	-0.00411154746992552	6	0.0173753129416946	0.00144765521484181	126841127	180722150	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
6	16	612	140	0.0140330424150763	-0.00173464792132148	6	0.0173753129416946	0.00144765521484181	393200	76599050	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
6	17	333	57	-0.476055944733684	0.788590072039836	1	-0.478843011107761	0.776542555202254	79720807	128960800	0.585881520915403	1	0	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
6	18	246	29	0.0402385971492796	0.000383806088753583	6	0.0173753129416946	0.00144765521484181	129478650	170871046	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
7	19	1079	122	0.0245174150614125	-0.00477077577987451	6	0.0173753129416946	0.00144765521484181	330800	158627900	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
8	20	35	14	0.0512326437941787	-0.00120798376863846	8	0.0173753129416946	NA	565050	13745701	NA	2	NA	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
8	21	162	12	-0.498910462987091	0.840730253600135	2	-0.478843011107761	NA	14166608	38318500	0.585881520915403	1	0	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
8	22	205	23	0.000213060646515077	0.109735065204114	7	0.0173753129416946	0.0671943203767963	38318700	74885243	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
8	23	194	41	0.745292399795458	0.578448089118928	16	0.745292399795458	0.578448089118928	74951900	144765950	0.585881520915403	4	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
8	24	28	4	-0.0279988319362113	1.09029042319935	8	0.0173753129416946	NA	145589672	146186529	NA	2	NA	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
9	25	893	105	-0.00808278580739692	0.000298394154197536	6	0.0173753129416946	0.00144765521484181	421980	139820500	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
10	26	532	72	0.0585841239218274	-0.000363193310259853	6	0.0173753129416946	0.00144765521484181	1510000	135181399	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
11	27	26	7	-0.499620229788336	0.725669308186439	2	-0.478843011107761	NA	325114	7206403	0.585881520915403	1	0	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
11	28	151	29	0.0730463933212518	0.114200315389378	7	0.0173753129416946	0.0671943203767963	7206700	64133100	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
11	29	109	11	0.271020141526949	0.246761357346624	10	0.240814600693071	NA	64135450	71936200	0.408766289323526	3	NA	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
11	30	124	14	0.0484267122455925	0.0154866415471791	8	0.0173753129416946	NA	71936400	88359723	NA	2	NA	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
11	31	493	29	-0.482942364019859	0.880416545880941	1	-0.478843011107761	0.776542555202254	94153100	133495750	0.585881520915403	1	0	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
12	32	1082	74	0.00515306873037705	0.00146179345114074	6	0.0173753129416946	0.00144765521484181	394650	133264050	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
13	33	298	28	-0.0560289534007147	0.0322169324069148	4	-0.0603756238257112	0.0322169324069148	19600200	41240436	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
13	34	232	23	-0.47925564905988	0.784223053627856	1	-0.478843011107761	0.776542555202254	41861974	106236250	0.585881520915403	1	0	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
13	35	47	4	-0.0817049001167398	-0.00422854455823079	5	-0.0603756238257112	NA	106826378	112722400	NA	2	NA	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
14	36	345	60	0.0112738245312958	0.0736952304905017	7	0.0173753129416946	0.0671943203767963	19487500	105906073	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
15	37	608	80	-0.459263919941802	0.720139403275985	1	-0.478843011107761	0.776542555202254	20488583	101094335	0.585881520915403	1	0	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
16	38	480	22	0.0105061696712985	0.00274914206032438	6	0.0173753129416946	0.00144765521484181	115041	34422800	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
16	39	458	58	-0.499044873045849	0.779696423717514	1	-0.478843011107761	0.776542555202254	34467267	90241730	0.585881520915403	1	0	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
17	40	1253	159	0.0248150744267147	0.00449643770015406	6	0.0173753129416946	0.00144765521484181	114669	80783150	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
18	41	291	28	0.0459382337596367	0.0429072357414324	6	0.0173753129416946	0.00144765521484181	724350	74463750	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
19	42	168	31	0.31981337236549	0.180501665178292	11	0.323040458340683	0.180501665178292	1206900	4123900	0.54733880733288	3	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
19	43	1057	96	-0.0063449081138195	-0.00227797859460103	6	0.0173753129416946	0.00144765521484181	5206775	59096300	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
20	44	380	41	0.0199925844050653	0.00774693801112817	7	0.0173753129416946	0.0671943203767963	345800	48808300	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
20	45	131	14	0.330146137774799	0.237917013331232	12	0.323040458340683	NA	48808600	62923750	0.154573857895535	5	NA	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
21	46	238	58	0.0208368557620205	0.00808080713972276	6	0.0173753129416946	0.00144765521484181	10995852	46252950	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
22	47	339	38	0.0417926276477891	-0.00768044277394433	6	0.0173753129416946	0.00144765521484181	16345800	50355450	1	2	1	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
23	48	775	3	0.0289622731138378	0.140468180642817	8	0.0173753129416946	NA	451050	152864450	1	1	NA	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
24	49	96	1	0.023956592883289	-0.0617797363504581	8	0.0173753129416946	NA	2655371	28773350	1	1	NA	"01-IM6_P-0025414-N01-IM6/coun"	"cval=75/300/100::snp.nbhd=250"	0.585881520915403	1.95592161599369
1	1	734	45	-0.614204818507269	0.518177313384628	12	-0.605842744557587	0.529315273610878	565400	113234550	0.263056499995378	3	0	"01-IM5_P-0010529-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.328738121275274	6.92108782424985
1	2	598	59	-0.202952790670835	0.0373815742414658	20	-0.221382600018713	0.113767241729575	113245221	245978100	0.328738121275274	5	2	"01-IM5_P-0010529-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.328738121275274	6.92108782424985
2	3	137	19	-0.205172735175136	0.0730902171499437	20	-0.221382600018713	0.113767241729575	4562350	29419737	0.328738121275274	5	2	"01-IM5_P-0010529-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.328738121275274	6.92108782424985
2	4	249	30	-0.587086303042042	0.549274919344236	12	-0.605842744557587	0.529315273610878	29420315	61761100	0.263056499995378	3	0	"01-IM5_P-0010529-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.328738121275274	6.92108782424985
2	5	758	89	-0.483696652347999	0.186848409337019	14	-0.47766501385746	0.186848409337019	62760200	242982324	0.270875383116086	4	1	"01-IM5_P-0010529-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.328738121275274	6.92108782424985
3	6	424	34	-0.0696625933522916	0.1917772587349	25	-0.0733294517054223	0.173156837799134	1449872	55487450	0.328738121275274	6	2	"01-IM5_P-0010529-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.328738121275274	6.92108782424985
3	7	220	17	0.250993180163019	-0.0123130170627238	32	0.226846758979167	0.070279716523119	59789224	119721116	0.328738121275274	9	5	"01-IM5_P-0010529-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.328738121275274	6.92108782424985
3	8	350	37	0.688019548754295	0.417259049942036	37	0.688019548754295	0.417259049942036	119812154	186491193	0.328738121275274	14	4	"01-IM5_P-0010529-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.328738121275274	6.92108782424985
3	9	130	20	0.119857485373186	0.0171132051909065	31	0.10169590465965	0.0854217686990424	186501361	197351150	0.328738121275274	8	4	"01-IM5_P-0010529-N01-IM5/coun"	"cval=75/300/100::snp.nbhd=250"	0.328738121275274	6.92108782424985
